query,template_family,station,intent,origin,destination,transport_mode,information_type,slots_reviewed,language,script,source,split
tell me a joke details please,out_of_scope:joke_chitchat,,out_of_scope,,,,,False,hinglish,latin_hinglish,template_combinatorial,train
सिनेमा हॉल में कौन सी नई फिल्म लगी है? क्या आप जानते हैं?,out_of_scope:cinema_movie,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
मुझे पास का अच्छा रेस्टोरेंट बताइए जानकारी चाहिए,out_of_scope:food_query,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
chennai me cinema hall me konsi movie lagi hai?,out_of_scope:cinema_movie,,out_of_scope,,,,,False,hinglish,latin_hinglish,template_combinatorial,train
भारत की राजधानी क्या है? जल्दी बताओ,out_of_scope:general_knowledge,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
आज शेयर बाज़ार में क्या चल रहा है?,out_of_scope:finance_market,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
flight status for chennai airport today? can you tell?,out_of_scope:flight_live,,out_of_scope,,,,,False,hinglish,latin_hinglish,template_combinatorial,train
"मुझे भूख लगी है, पास में खाना कहाँ मिलेगा? क्या आप जानते हैं?",out_of_scope:hunger_food,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
who are you and what can you do? can you tell?,out_of_scope:bot_identity,,out_of_scope,,,,,False,hinglish,latin_hinglish,template_combinatorial,train
tell me a joke batao jaldi,out_of_scope:joke_chitchat,,out_of_scope,,,,,False,hinglish,latin_hinglish,template_combinatorial,train
कृपया मुझे एक चुटकुला सुनाइए कृपया बताइए,out_of_scope:joke_chitchat,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
train live running status kahan pahuchi? please,out_of_scope:live_status_train,,out_of_scope,,,,,False,hinglish,latin_hinglish,template_combinatorial,train
आज शेयर बाज़ार में क्या चल रहा है? जल्दी बताओ,out_of_scope:finance_market,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
ट्रेन लेट है क्या और अभी कहाँ पहुँची है?,out_of_scope:live_status_train,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
मरीना बीच के पास कोई अच्छा होटल बताइए जल्दी बताओ,out_of_scope:hotel_stay,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
सिनेमा हॉल में कौन सी नई फिल्म लगी है? कृपया बताइए,out_of_scope:cinema_movie,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
गूगल के सीईओ कौन हैं? कृपया बताइए,out_of_scope:gk_ceo,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
ट्रेन लेट है क्या और अभी कहाँ पहुँची है? जल्दी बताओ,out_of_scope:live_status_train,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
तुम कौन हो और क्या काम कर सकते हो? जी,out_of_scope:bot_identity,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
flight status for chennai airport today? please,out_of_scope:flight_live,,out_of_scope,,,,,False,hinglish,latin_hinglish,template_combinatorial,train
train live running status kahan pahuchi?,out_of_scope:live_status_train,,out_of_scope,,,,,False,hinglish,latin_hinglish,template_combinatorial,train
हवाई जहाज की फ्लाइट की लाइव स्थिति बताइए कृपया बताइए,out_of_scope:flight_live,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
टैक्सी बुक करने का कोई नंबर बताइए क्या आप जानते हैं?,out_of_scope:taxi_cab,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
तुम कौन हो और क्या काम कर सकते हो? जल्दी बताओ,out_of_scope:bot_identity,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
train live running status kahan pahuchi? batao jaldi,out_of_scope:live_status_train,,out_of_scope,,,,,False,hinglish,latin_hinglish,template_combinatorial,train
मरीना बीच के पास कोई अच्छा होटल बताइए,out_of_scope:hotel_stay,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
book a cab or ola uber taxi batao jaldi,out_of_scope:taxi_cab,,out_of_scope,,,,,False,hinglish,latin_hinglish,template_combinatorial,train
टैक्सी बुक करने का कोई नंबर बताइए जल्दी बताओ,out_of_scope:taxi_cab,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
मरीना बीच के पास कोई अच्छा होटल बताइए कृपया बताइए,out_of_scope:hotel_stay,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
भारत की राजधानी क्या है? कृपया बताइए,out_of_scope:general_knowledge,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
who are you and what can you do? please,out_of_scope:bot_identity,,out_of_scope,,,,,False,hinglish,latin_hinglish,template_combinatorial,train
who are you and what can you do? batao jaldi,out_of_scope:bot_identity,,out_of_scope,,,,,False,hinglish,latin_hinglish,template_combinatorial,train
ट्रेन लेट है क्या और अभी कहाँ पहुँची है? जी,out_of_scope:live_status_train,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
"मुझे भूख लगी है, पास में खाना कहाँ मिलेगा? जी",out_of_scope:hunger_food,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
मुझे पास का अच्छा रेस्टोरेंट बताइए जल्दी बताओ,out_of_scope:food_query,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
टैक्सी बुक करने का कोई नंबर बताइए,out_of_scope:taxi_cab,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
tell me a joke can you tell?,out_of_scope:joke_chitchat,,out_of_scope,,,,,False,hinglish,latin_hinglish,template_combinatorial,train
book a cab or ola uber taxi can you tell?,out_of_scope:taxi_cab,,out_of_scope,,,,,False,hinglish,latin_hinglish,template_combinatorial,train
आज शेयर बाज़ार में क्या चल रहा है? कृपया बताइए,out_of_scope:finance_market,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
टैक्सी बुक करने का कोई नंबर बताइए कृपया बताइए,out_of_scope:taxi_cab,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
गूगल के सीईओ कौन हैं? जानकारी चाहिए,out_of_scope:gk_ceo,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
"मुझे भूख लगी है, पास में खाना कहाँ मिलेगा? जल्दी बताओ",out_of_scope:hunger_food,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
मुझे पास का अच्छा रेस्टोरेंट बताइए कृपया बताइए,out_of_scope:food_query,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
हवाई जहाज की फ्लाइट की लाइव स्थिति बताइए जल्दी बताओ,out_of_scope:flight_live,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
कृपया मुझे एक चुटकुला सुनाइए क्या आप जानते हैं?,out_of_scope:joke_chitchat,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
ट्रेन लेट है क्या और अभी कहाँ पहुँची है? जानकारी चाहिए,out_of_scope:live_status_train,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
सिनेमा हॉल में कौन सी नई फिल्म लगी है? जानकारी चाहिए,out_of_scope:cinema_movie,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
मुझे पास का अच्छा रेस्टोरेंट बताइए जी,out_of_scope:food_query,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
सिनेमा हॉल में कौन सी नई फिल्म लगी है?,out_of_scope:cinema_movie,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
तुम कौन हो और क्या काम कर सकते हो? जानकारी चाहिए,out_of_scope:bot_identity,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
flight status for chennai airport today?,out_of_scope:flight_live,,out_of_scope,,,,,False,hinglish,latin_hinglish,template_combinatorial,train
तुम कौन हो और क्या काम कर सकते हो? क्या आप जानते हैं?,out_of_scope:bot_identity,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
nearby best restaurants and cafes?,out_of_scope:food_query,,out_of_scope,,,,,False,hinglish,latin_hinglish,template_combinatorial,train
हवाई जहाज की फ्लाइट की लाइव स्थिति बताइए क्या आप जानते हैं?,out_of_scope:flight_live,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
"मुझे भूख लगी है, पास में खाना कहाँ मिलेगा?",out_of_scope:hunger_food,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
मुझे पास का अच्छा रेस्टोरेंट बताइए,out_of_scope:food_query,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
हवाई जहाज की फ्लाइट की लाइव स्थिति बताइए,out_of_scope:flight_live,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
भारत की राजधानी क्या है? जी,out_of_scope:general_knowledge,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
nearby best restaurants and cafes? details please,out_of_scope:food_query,,out_of_scope,,,,,False,hinglish,latin_hinglish,template_combinatorial,train
ट्रेन लेट है क्या और अभी कहाँ पहुँची है? क्या आप जानते हैं?,out_of_scope:live_status_train,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
गूगल के सीईओ कौन हैं? क्या आप जानते हैं?,out_of_scope:gk_ceo,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
तुम कौन हो और क्या काम कर सकते हो? कृपया बताइए,out_of_scope:bot_identity,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
सिनेमा हॉल में कौन सी नई फिल्म लगी है? जल्दी बताओ,out_of_scope:cinema_movie,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
मरीना बीच के पास कोई अच्छा होटल बताइए जानकारी चाहिए,out_of_scope:hotel_stay,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
चेन्नई में आज भारी बारिश का अलर्ट है क्या? जी,out_of_scope:rain_alert,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
चेन्नई में आज भारी बारिश का अलर्ट है क्या? जानकारी चाहिए,out_of_scope:rain_alert,,out_of_scope,,,,,False,hi,devanagari,template_combinatorial,train
