utterance_id,semantic_scenario_id,contrast_group_id,semantic_family_id,family_id,paraphrase_group_id,query,clean_query,language_class,language,script,code_switch_level,noise_level,noise_type,semantic_operation,semantic_subtype,T2_label,T3_label,slots_json,canonical_entities_json,answerability_status,ambiguity_type,clarification_required,acceptable_secondary_labels,generation_method,author_source,human_reviewed,review_status
GB1_02295,HB_REALTIME_STATUS_QUERY_79051,,base_realtime_status_query_hi_deva,base_realtime_status_query_hi_deva_hi_deva,PG_base_realtime_status_query_hi_deva_hi_deva,रूट green line की गाड़ी का लाइव जीपीएस स्थान और देरी बताएं,रूट Green Line की गाड़ी का लाइव जीपीएस स्थान और देरी बताएं,HI_DEVA,hi,Deva,CS0,N1,casing_and_punctuation_normalization,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02296,HB_REALTIME_STATUS_QUERY_64439,,base_realtime_status_query_hi_latn,base_realtime_status_query_hi_latn_hi_latn,PG_base_realtime_status_query_hi_latn_hi_latn,Route 21G ka live GPS status aur delay track karke batao,Route 21G ka live GPS status aur delay track karke batao,HI_LATN,hi,Latn,CS2,N0,clean,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02297,HB_REALTIME_STATUS_QUERY_14801,,base_realtime_status_query_hi_latn,base_realtime_status_query_hi_latn_hi_latn,PG_base_realtime_status_query_hi_latn_hi_latn,Route 102 ka live GPS status aur delay track karke batao,Route 102 ka live GPS status aur delay track karke batao,HI_LATN,hi,Latn,CS2,N0,clean,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02298,HB_REALTIME_STATUS_QUERY_58965,,base_realtime_status_query_hi_latn,base_realtime_status_query_hi_latn_hi_latn,PG_base_realtime_status_query_hi_latn_hi_latn,rout 570 ka live GPS status aur delay track karke batao,Route 570 ka live GPS status aur delay track karke batao,HI_LATN,hi,Latn,CS2,N2,phonetic_transliteration_misspelling,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02299,HB_REALTIME_STATUS_QUERY_16650,,base_realtime_status_query_hi_latn,base_realtime_status_query_hi_latn_hi_latn,PG_base_realtime_status_query_hi_latn_hi_latn,route 114 ka live gps status aur delay track karke batao,Route 114 ka live GPS status aur delay track karke batao,HI_LATN,hi,Latn,CS2,N1,casing_and_punctuation_normalization,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02300,HB_REALTIME_STATUS_QUERY_23532,,base_realtime_status_query_hi_latn,base_realtime_status_query_hi_latn_hi_latn,PG_base_realtime_status_query_hi_latn_hi_latn,Route 29C ka live GPS status aur delay track karke batao,Route 29C ka live GPS status aur delay track karke batao,HI_LATN,hi,Latn,CS2,N0,clean,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02301,HB_REALTIME_STATUS_QUERY_40196,,base_realtime_status_query_hi_latn,base_realtime_status_query_hi_latn_hi_latn,PG_base_realtime_status_query_hi_latn_hi_latn,rt 54 ka liv gps stts aur dly trck krk btao,Route 54 ka live GPS status aur delay track karke batao,HI_LATN,hi,Latn,CS2,N5,commuter_sms_chat_shorthand,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02302,HB_REALTIME_STATUS_QUERY_30308,,base_realtime_status_query_hi_latn,base_realtime_status_query_hi_latn_hi_latn,PG_base_realtime_status_query_hi_latn_hi_latn,Route A1 ka live GPS status aur delay track karke batao,Route A1 ka live GPS status aur delay track karke batao,HI_LATN,hi,Latn,CS2,N0,clean,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02303,HB_REALTIME_STATUS_QUERY_28081,,base_realtime_status_query_hi_latn,base_realtime_status_query_hi_latn_hi_latn,PG_base_realtime_status_query_hi_latn_hi_latn,Route 19B ka live GPS status aur delay track karke btaao,Route 19B ka live GPS status aur delay track karke batao,HI_LATN,hi,Latn,CS2,N3,keyboard_adjacent_typo,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02304,HB_REALTIME_STATUS_QUERY_38199,,base_realtime_status_query_hi_latn,base_realtime_status_query_hi_latn_hi_latn,PG_base_realtime_status_query_hi_latn_hi_latn,rt bl ln ka liv gps stts aur dly trck krk btao,Route Blue Line ka live GPS status aur delay track karke batao,HI_LATN,hi,Latn,CS2,N5,commuter_sms_chat_shorthand,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02305,HB_REALTIME_STATUS_QUERY_66610,,base_realtime_status_query_hi_latn,base_realtime_status_query_hi_latn_hi_latn,PG_base_realtime_status_query_hi_latn_hi_latn,Route Green Line ka live GPS status aur delay track karke batao,Route Green Line ka live GPS status aur delay track karke batao,HI_LATN,hi,Latn,CS2,N0,clean,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02306,HB_REALTIME_STATUS_QUERY_25089,,base_realtime_status_query_hinglish_latn,base_realtime_status_query_hinglish_latn_hinglish_latn,PG_base_realtime_status_query_hinglish_latn_hinglish_latn,trck vhcl live loc rght now on rt 21g,Track vehicle live location right now on route 21G,HINGLISH_LATN,hi,Latn,CS3,N4,vowel_omission_and_truncation,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02307,HB_REALTIME_STATUS_QUERY_28356,,base_realtime_status_query_hinglish_latn,base_realtime_status_query_hinglish_latn_hinglish_latn,PG_base_realtime_status_query_hinglish_latn_hinglish_latn,track vehicle live location right now on route 102,Track vehicle live location right now on route 102,HINGLISH_LATN,hi,Latn,CS3,N1,casing_and_punctuation_normalization,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02308,HB_REALTIME_STATUS_QUERY_19095,,base_realtime_status_query_hinglish_latn,base_realtime_status_query_hinglish_latn_hinglish_latn,PG_base_realtime_status_query_hinglish_latn_hinglish_latn,trck vhcl liv lctn rght now on rt 570,Track vehicle live location right now on route 570,HINGLISH_LATN,hi,Latn,CS3,N5,commuter_sms_chat_shorthand,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02309,HB_REALTIME_STATUS_QUERY_34913,,base_realtime_status_query_hinglish_latn,base_realtime_status_query_hinglish_latn_hinglish_latn,PG_base_realtime_status_query_hinglish_latn_hinglish_latn,Track vehicle live location right now on route 114,Track vehicle live location right now on route 114,HINGLISH_LATN,hi,Latn,CS3,N0,clean,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02310,HB_REALTIME_STATUS_QUERY_19374,,base_realtime_status_query_hinglish_latn,base_realtime_status_query_hinglish_latn_hinglish_latn,PG_base_realtime_status_query_hinglish_latn_hinglish_latn,Track vehicle live location right now on route 2C9,Track vehicle live location right now on route 29C,HINGLISH_LATN,hi,Latn,CS3,N3,keyboard_adjacent_typo,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02311,HB_REALTIME_STATUS_QUERY_61543,,base_realtime_status_query_hinglish_latn,base_realtime_status_query_hinglish_latn_hinglish_latn,PG_base_realtime_status_query_hinglish_latn_hinglish_latn,Track vehicle live location right now on route 54,Track vehicle live location right now on route 54,HINGLISH_LATN,hi,Latn,CS3,N0,clean,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02312,HB_REALTIME_STATUS_QUERY_65094,,base_realtime_status_query_hinglish_latn,base_realtime_status_query_hinglish_latn_hinglish_latn,PG_base_realtime_status_query_hinglish_latn_hinglish_latn,trck vhcl liv lctn rght now on rt a1,Track vehicle live location right now on route A1,HINGLISH_LATN,hi,Latn,CS3,N5,commuter_sms_chat_shorthand,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02313,HB_REALTIME_STATUS_QUERY_71627,,base_realtime_status_query_hinglish_latn,base_realtime_status_query_hinglish_latn_hinglish_latn,PG_base_realtime_status_query_hinglish_latn_hinglish_latn,Track vehicle live location right now on route 19B,Track vehicle live location right now on route 19B,HINGLISH_LATN,hi,Latn,CS3,N0,clean,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02314,HB_REALTIME_STATUS_QUERY_88102,,base_realtime_status_query_hinglish_latn,base_realtime_status_query_hinglish_latn_hinglish_latn,PG_base_realtime_status_query_hinglish_latn_hinglish_latn,Track vehicle live location right now on route Blue Line,Track vehicle live location right now on route Blue Line,HINGLISH_LATN,hi,Latn,CS3,N0,clean,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02315,HB_REALTIME_STATUS_QUERY_75335,,base_realtime_status_query_hinglish_latn,base_realtime_status_query_hinglish_latn_hinglish_latn,PG_base_realtime_status_query_hinglish_latn_hinglish_latn,Track vehicle live location right now on route Green Line,Track vehicle live location right now on route Green Line,HINGLISH_LATN,hi,Latn,CS3,N0,clean,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02316,HB_REALTIME_STATUS_QUERY_31438,,base_realtime_status_query_mixed_script_cs,base_realtime_status_query_mixed_script_cs_mixed_script_cs,PG_base_realtime_status_query_mixed_script_cs_mixed_script_cs,Route 21G par live tracking GPS status kahan show ho raha hai?,Route 21G par live tracking GPS status kahan show ho raha hai?,MIXED_SCRIPT_CS,hi,Mixed,CS4,N0,clean,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02317,HB_REALTIME_STATUS_QUERY_88994,,base_realtime_status_query_mixed_script_cs,base_realtime_status_query_mixed_script_cs_mixed_script_cs,PG_base_realtime_status_query_mixed_script_cs_mixed_script_cs,rt 102 pr liv trckng gps stts khn shw ho rh h,Route 102 par live tracking GPS status kahan show ho raha hai?,MIXED_SCRIPT_CS,hi,Mixed,CS4,N5,commuter_sms_chat_shorthand,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02318,HB_REALTIME_STATUS_QUERY_62973,,base_realtime_status_query_mixed_script_cs,base_realtime_status_query_mixed_script_cs_mixed_script_cs,PG_base_realtime_status_query_mixed_script_cs_mixed_script_cs,Route 570 par live tracking GPS status kahan show ho raha hia?,Route 570 par live tracking GPS status kahan show ho raha hai?,MIXED_SCRIPT_CS,hi,Mixed,CS4,N3,keyboard_adjacent_typo,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02319,HB_REALTIME_STATUS_QUERY_02170,,base_realtime_status_query_mixed_script_cs,base_realtime_status_query_mixed_script_cs_mixed_script_cs,PG_base_realtime_status_query_mixed_script_cs_mixed_script_cs,Route 114 par live tracking GPS status kha show ho raha hai,Route 114 par live tracking GPS status kahan show ho raha hai?,MIXED_SCRIPT_CS,hi,Mixed,CS4,N2,phonetic_transliteration_misspelling,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02320,HB_REALTIME_STATUS_QUERY_55207,,base_realtime_status_query_mixed_script_cs,base_realtime_status_query_mixed_script_cs_mixed_script_cs,PG_base_realtime_status_query_mixed_script_cs_mixed_script_cs,Route 29C par live tracking GPS status kahan show ho raha hai?,Route 29C par live tracking GPS status kahan show ho raha hai?,MIXED_SCRIPT_CS,hi,Mixed,CS4,N0,clean,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02321,HB_REALTIME_STATUS_QUERY_93120,,base_realtime_status_query_mixed_script_cs,base_realtime_status_query_mixed_script_cs_mixed_script_cs,PG_base_realtime_status_query_mixed_script_cs_mixed_script_cs,Route 54 par live tracking GPS status kahan show ho raha hai?,Route 54 par live tracking GPS status kahan show ho raha hai?,MIXED_SCRIPT_CS,hi,Mixed,CS4,N0,clean,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02322,HB_REALTIME_STATUS_QUERY_76361,,base_realtime_status_query_mixed_script_cs,base_realtime_status_query_mixed_script_cs_mixed_script_cs,PG_base_realtime_status_query_mixed_script_cs_mixed_script_cs,Route A1 par live tracking GPS status kha show ho raha hai,Route A1 par live tracking GPS status kahan show ho raha hai?,MIXED_SCRIPT_CS,hi,Mixed,CS4,N2,phonetic_transliteration_misspelling,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02323,HB_REALTIME_STATUS_QUERY_42697,,base_realtime_status_query_mixed_script_cs,base_realtime_status_query_mixed_script_cs_mixed_script_cs,PG_base_realtime_status_query_mixed_script_cs_mixed_script_cs,rt 19b pr liv trckng gps stts khn shw ho rh h,Route 19B par live tracking GPS status kahan show ho raha hai?,MIXED_SCRIPT_CS,hi,Mixed,CS4,N5,commuter_sms_chat_shorthand,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02324,HB_REALTIME_STATUS_QUERY_56220,,base_realtime_status_query_mixed_script_cs,base_realtime_status_query_mixed_script_cs_mixed_script_cs,PG_base_realtime_status_query_mixed_script_cs_mixed_script_cs,Route Blue Line par live tracking GPS status kahan show ho raha hai?,Route Blue Line par live tracking GPS status kahan show ho raha hai?,MIXED_SCRIPT_CS,hi,Mixed,CS4,N0,clean,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02325,HB_REALTIME_STATUS_QUERY_68358,,base_realtime_status_query_mixed_script_cs,base_realtime_status_query_mixed_script_cs_mixed_script_cs,PG_base_realtime_status_query_mixed_script_cs_mixed_script_cs,route green line par live tracking gps status kahan show ho raha hai,Route Green Line par live tracking GPS status kahan show ho raha hai?,MIXED_SCRIPT_CS,hi,Mixed,CS4,N1,casing_and_punctuation_normalization,REJECT_UNSUPPORTED_REALTIME,realtime,realtime_status_query,realtime_status_query,{},[],REQUIRES_REALTIME_DATA,none,False,[],grounded_template_instantiation,grounded_author,True,approved
GB1_02326,HB_OUT_OF_SCOPE_45171,,base_out_of_scope_en,base_out_of_scope_en_en,PG_base_out_of_scope_en_en,How do I book a private taxi or cab service in Chenne,How do I book a private taxi or cab service in Chennai?,EN,en,Latn,CS0,N2,phonetic_transliteration_misspelling,REJECT_OUT_OF_SCOPE,out_of_scope,out_of_scope,out_of_scope,{},[],OUT_OF_SCOPE,none,False,[],grounded_template_instantiation,grounded_author,True,approved
