utterance_id,semantic_scenario_id,semantic_family_id,family_id,paraphrase_group_id,taxonomy_version,taxonomy_label,semantic_operation,query,language,script,code_switch_level,noise_level,slots_json,canonical_entities_json,answerability_status,generation_method,template_id
PILOT_T3_TR_004367,,SFAM_FIRST_AND_LAST_SERVICE_004,FAM_FIRST_AND_LAST_SERVICE_004,PARA_FIRST_AND_LAST_SERVICE_3_2,T3_FINE_V1,first_and_last_service,GET_FIRST_LAST_SERVICE,Please tell: alandur se egmore first morning aur last night metro departure timing batao [samay F4] #2,hi,Latn,CS0,N0,"{""origin"": ""alandur"", ""destination"": ""egmore"", ""timing_type"": ""first_last"", ""transport_mode"": ""metro""}","{""origin_id"": ""METRO_ARIGNAR_ANNA_ALANDUR"", ""destination_id"": ""METRO_EGMORE""}",ANSWERABLE_NOW,template_instantiation,TMPL_FIRST_AND_LAST_SERVICE_HI_LATN_3
PILOT_T3_TR_004368,,SFAM_OUT_OF_SCOPE_005,FAM_OUT_OF_SCOPE_005,PARA_OUT_OF_SCOPE_4_2,T3_FINE_V1,out_of_scope,REJECT_OUT_OF_SCOPE,Could you specify cmbt airport terminal ke flight delay timings check kijiye. [bahar F5]? #3,hi,Latn,CS0,N0,"{""station"": ""cmbt""}","{""station_id"": ""METRO_PURATCHI_THALAIVI_DR_J_JAYALALITHAA_CMBT""}",OUT_OF_SCOPE,template_instantiation,TMPL_OUT_OF_SCOPE_HI_LATN_4
PILOT_T3_TR_004369,,SFAM_MULTIMODAL_ROUTE_001,FAM_MULTIMODAL_ROUTE_001,PARA_MULTIMODAL_ROUTE_0_3,T3_FINE_V1,multimodal_route,PLAN_MULTIMODAL_ROUTE,Transit query: Can you give combined bus and train route from Tambaram to High Court (F1)? #5,hi-en,Latn,CS3,N0,"{""origin"": ""Tambaram"", ""destination"": ""High Court"", ""transport_mode"": ""bus and train""}","{""origin_id"": ""BUS_5304399879"", ""destination_id"": ""METRO_HIGHCOURT""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_MULTIMODAL_ROUTE_HINGLISH_LATN_0
PILOT_T3_TR_004370,,SFAM_FARE_CALCULATION_005,FAM_FARE_CALCULATION_005,PARA_FARE_CALCULATION_4_2,T3_FINE_V1,fare_calculation,CALCULATE_FARE,Quick check: cmbt se thousand lights metro ride ka standard ticket cost kitna hoga? [kiraya F5] #4,hi,Latn,CS0,N0,"{""origin"": ""cmbt"", ""destination"": ""thousand lights"", ""transport_mode"": ""metro""}","{""origin_id"": ""METRO_PURATCHI_THALAIVI_DR_J_JAYALALITHAA_CMBT"", ""destination_id"": ""METRO_THOUSAND_LIGHTS""}",ANSWERABLE_NOW,template_instantiation,TMPL_FARE_CALCULATION_HI_LATN_4
PILOT_T3_TR_004371,,SFAM_POINT_TO_POINT_ROUTE_008,FAM_POINT_TO_POINT_ROUTE_008,PARA_POINT_TO_POINT_ROUTE_7_2,T3_FINE_V1,point_to_point_route,PLAN_ROUTE,high court se little mount metro se travel kaise kare? [tarika F8],hi,Latn,CS0,N0,"{""origin"": ""high court"", ""destination"": ""little mount"", ""transport_mode"": ""metro""}","{""origin_id"": ""METRO_HIGHCOURT"", ""destination_id"": ""METRO_LITTLE_MOUNT""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_POINT_TO_POINT_ROUTE_HI_LATN_7
PILOT_T3_TR_004372,,SFAM_TICKETING_AND_PASSES_008,FAM_TICKETING_AND_PASSES_008,PARA_TICKETING_AND_PASSES_7_1,T3_FINE_V1,ticketing_and_passes,GET_TICKETING_POLICY,Quick check: यात्रियों के लिए स्मार्ट कार्ड प्राप्त करने के नियम और प्रक्रिया क्या हैं? (पास F8) #4,hi,Deva,CS0,N0,"{""ticket_type"": ""smart_card"", ""transport_mode"": ""पारगमन""}",{},ANSWERABLE_NOW,template_instantiation,TMPL_TICKETING_AND_PASSES_HI_DEVA_7
PILOT_T3_TR_004373,,SFAM_REALTIME_STATUS_QUERY_009,FAM_REALTIME_STATUS_QUERY_009,PARA_REALTIME_STATUS_QUERY_8_3,T3_FINE_V1,realtime_status_query,REJECT_UNSUPPORTED_REALTIME,Quick check: Live crowd density and train arrival countdown at Thirumangalam right now (F9) #4,hi-en,Latn,CS3,N0,"{""station"": ""Thirumangalam"", ""transport_mode"": ""metro""}","{""station_id"": ""METRO_THIRUMANGALAM""}",REQUIRES_REALTIME_DATA,template_instantiation,TMPL_REALTIME_STATUS_QUERY_HINGLISH_LATN_8
PILOT_T3_TR_004374,,SFAM_FARE_CALCULATION_005,FAM_FARE_CALCULATION_005,PARA_FARE_CALCULATION_4_1,T3_FINE_V1,fare_calculation,CALCULATE_FARE,Could you specify सीएमबीटी से थाउजेंड लाइट्स तक का मेट्रो का टोकन किराया कितना रुपया है? (किराया F5)? #3,hi,Deva,CS0,N0,"{""origin"": ""सीएमबीटी"", ""destination"": ""थाउजेंड लाइट्स"", ""fare_type"": ""टोकन"", ""transport_mode"": ""मेट्रो""}","{""origin_id"": ""METRO_PURATCHI_THALAIVI_DR_J_JAYALALITHAA_CMBT"", ""destination_id"": ""METRO_THOUSAND_LIGHTS""}",ANSWERABLE_NOW,template_instantiation,TMPL_FARE_CALCULATION_HI_DEVA_4
PILOT_T3_TR_004375,,SFAM_MODE_AVAILABILITY_002,FAM_MODE_AVAILABILITY_002,PARA_MODE_AVAILABILITY_1_0,T3_FINE_V1,mode_availability,CHECK_SERVICE_AVAILABILITY,Could you specify Are there direct public transport options from Chennai Central to Broadway? [avail F2]? #3,en,Latn,CS0,N0,"{""origin"": ""Chennai Central"", ""destination"": ""Broadway"", ""transport_mode"": ""any""}","{""origin_id"": ""METRO_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL"", ""destination_id"": ""BUS_27618346""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_MODE_AVAILABILITY_EN_1
PILOT_T3_TR_004376,,SFAM_STATION_ACCESSIBILITY_008,FAM_STATION_ACCESSIBILITY_008,PARA_STATION_ACCESSIBILITY_7_0,T3_FINE_V1,station_accessibility,GET_ACCESSIBILITY_INFO,Transit query: Are escalator stairs provisions available for differently abled passengers at High Court? [a11y F8] #5,en,Latn,CS0,N0,"{""station"": ""High Court"", ""accessibility_feature"": ""escalator"", ""transport_mode"": ""metro""}","{""station_id"": ""METRO_HIGHCOURT""}",ANSWERABLE_NOW,template_instantiation,TMPL_STATION_ACCESSIBILITY_EN_7
PILOT_T3_TR_004377,,SFAM_INTERCHANGE_TRANSFER_013,FAM_INTERCHANGE_TRANSFER_013,PARA_INTERCHANGE_TRANSFER_12_2,T3_FINE_V1,interchange_transfer,GET_INTERCHANGE_DETAILS,Quick check: wimco nagar depot hub par metro line change karke pachaiyappa college kaise jaye? [platform F13] #4,hi,Latn,CS0,N0,"{""station"": ""wimco nagar depot"", ""destination"": ""pachaiyappa college"", ""facility_type"": ""interchange""}","{""station_id"": ""METRO_WIMCO_NAGAR"", ""destination_id"": ""METRO_PACHAIYAPPA_S_COLLEGE""}",ANSWERABLE_AFTER_MANUAL_VERIFICATION,template_instantiation,TMPL_INTERCHANGE_TRANSFER_HI_LATN_12
PILOT_T3_TR_004378,,SFAM_MULTIMODAL_ROUTE_001,FAM_MULTIMODAL_ROUTE_001,PARA_MULTIMODAL_ROUTE_0_3,T3_FINE_V1,multimodal_route,PLAN_MULTIMODAL_ROUTE,"Hello assistant, Can you give combined bus and train route from Tambaram to High Court (F1)? #7",hi-en,Latn,CS3,N0,"{""origin"": ""Tambaram"", ""destination"": ""High Court"", ""transport_mode"": ""bus and train""}","{""origin_id"": ""BUS_5304399879"", ""destination_id"": ""METRO_HIGHCOURT""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_MULTIMODAL_ROUTE_HINGLISH_LATN_0
PILOT_T3_TR_004379,,SFAM_SERVICE_FREQUENCY_017,FAM_SERVICE_FREQUENCY_017,PARA_SERVICE_FREQUENCY_16_3,T3_FINE_V1,service_frequency,GET_SERVICE_FREQUENCY,"Excuse me, Peak hour frequency and normal headway between St. Thomas Mount and Alandur (F17) #6",hi-en,Latn,CS3,N1,"{""origin"": ""St. Thomas Mount"", ""destination"": ""Alandur"", ""timing_type"": ""frequency"", ""transport_mode"": ""metro""}","{""origin_id"": ""METRO_ST__THOMAS_MOUNT"", ""destination_id"": ""METRO_ARIGNAR_ANNA_ALANDUR""}",ANSWERABLE_NOW,template_instantiation,TMPL_SERVICE_FREQUENCY_HINGLISH_LATN_16
PILOT_T3_TR_004380,,SFAM_MODE_AVAILABILITY_001,FAM_MODE_AVAILABILITY_001,PARA_MODE_AVAILABILITY_0_2,T3_FINE_V1,mode_availability,CHECK_SERVICE_AVAILABILITY,Please tell: airport se tambaram tak direct transit options available hain kya? [suvidha F1] #2,hi,Latn,CS0,N0,"{""origin"": ""airport"", ""destination"": ""tambaram"", ""transport_mode"": ""any""}","{""origin_id"": ""METRO_CHENNAI_INTERNATIONAL_AIRPORT"", ""destination_id"": ""BUS_5304399879""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_MODE_AVAILABILITY_HI_LATN_0
PILOT_T3_TR_004381,,SFAM_MODE_AVAILABILITY_005,FAM_MODE_AVAILABILITY_005,PARA_MODE_AVAILABILITY_4_3,T3_FINE_V1,mode_availability,CHECK_SERVICE_AVAILABILITY,"Hello assistant, Is public transit operational connecting CMBT and Besant Nagar (F5)? #7",hi-en,Latn,CS3,N0,"{""origin"": ""CMBT"", ""destination"": ""Besant Nagar"", ""transport_mode"": ""public transit""}","{""origin_id"": ""METRO_PURATCHI_THALAIVI_DR_J_JAYALALITHAA_CMBT"", ""destination_id"": ""BUS_417750654""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_MODE_AVAILABILITY_HINGLISH_LATN_4
PILOT_T3_TR_004382,,SFAM_STATION_FACILITIES_009,FAM_STATION_FACILITIES_009,PARA_STATION_FACILITIES_8_0,T3_FINE_V1,station_facilities,GET_STATION_FACILITY,Quick check: Is car parking facility available at Thirumangalam metro station? [fac F9] #4,en,Latn,CS0,N0,"{""station"": ""Thirumangalam"", ""facility_type"": ""parking"", ""transport_mode"": ""metro""}","{""station_id"": ""METRO_THIRUMANGALAM""}",ANSWERABLE_NOW,template_instantiation,TMPL_STATION_FACILITIES_EN_8
PILOT_T3_TR_004383,,SFAM_FARE_CALCULATION_001,FAM_FARE_CALCULATION_001,PARA_FARE_CALCULATION_0_3,T3_FINE_V1,fare_calculation,CALCULATE_FARE,"Excuse me, Calculate fare for travel between Airport and High Court stations (F1) #6",hi-en,Latn,CS3,N0,"{""origin"": ""Airport"", ""destination"": ""High Court"", ""transport_mode"": ""metro""}","{""origin_id"": ""METRO_CHENNAI_INTERNATIONAL_AIRPORT"", ""destination_id"": ""METRO_HIGHCOURT""}",ANSWERABLE_NOW,template_instantiation,TMPL_FARE_CALCULATION_HINGLISH_LATN_0
PILOT_T3_TR_004384,,SFAM_STATION_FACILITIES_010,FAM_STATION_FACILITIES_010,PARA_STATION_FACILITIES_9_1,T3_FINE_V1,station_facilities,GET_STATION_FACILITY,Could you specify क्या अन्ना नगर टावर मेट्रो स्टेशन पर बाइक पार्किंग की व्यवस्था उपलब्ध है? (सुविधा F10)? #3,hi,Deva,CS0,N0,"{""station"": ""अन्ना नगर टावर"", ""facility_type"": ""two_wheeler_parking"", ""transport_mode"": ""मेट्रो""}","{""station_id"": ""METRO_ANNA_NAGAR_TOWER""}",ANSWERABLE_NOW,template_instantiation,TMPL_STATION_FACILITIES_HI_DEVA_9
PILOT_T3_TR_004385,,SFAM_STATION_ACCESSIBILITY_002,FAM_STATION_ACCESSIBILITY_002,PARA_STATION_ACCESSIBILITY_1_0,T3_FINE_V1,station_accessibility,GET_ACCESSIBILITY_INFO,Transit query: Are passenger elevator lift provisions available for differently abled passengers at Chennai Central? [a11y F2] #5,en,Latn,CS0,N0,"{""station"": ""Chennai Central"", ""accessibility_feature"": ""lift"", ""transport_mode"": ""metro""}","{""station_id"": ""METRO_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL""}",ANSWERABLE_NOW,template_instantiation,TMPL_STATION_ACCESSIBILITY_EN_1
PILOT_T3_TR_004386,,SFAM_NEAREST_TRANSPORT_009,FAM_NEAREST_TRANSPORT_009,PARA_NEAREST_TRANSPORT_8_4,T3_FINE_V1,nearest_transport,FIND_NEAREST_STATION,Karpaga Institute ke pass nearest metro stop connection distance bataye F9,hi-en,Deva+Latn,CS4,N0,"{""landmark"": ""Karpaga Institute"", ""transport_mode"": ""metro""}","{""place_id"": ""OSM_POI_3082849503""}",ANSWERABLE_NOW,template_instantiation,TMPL_NEAREST_TRANSPORT_MIXED_SCRIPT_CS_8
PILOT_T3_TR_004387,,SFAM_NEAREST_TRANSPORT_001,FAM_NEAREST_TRANSPORT_001,PARA_NEAREST_TRANSPORT_0_3,T3_FINE_V1,nearest_transport,FIND_NEAREST_STATION,Could you specify Find closest public transport access point near Marina Beach (F1)? #3,hi-en,Latn,CS3,N1,"{""landmark"": ""Marina Beach"", ""transport_mode"": ""public transport""}","{""place_id"": ""OSM_POI_12137617372""}",ANSWERABLE_NOW,template_instantiation,TMPL_NEAREST_TRANSPORT_HINGLISH_LATN_0
PILOT_T3_TR_004388,,SFAM_MULTIMODAL_ROUTE_017,FAM_MULTIMODAL_ROUTE_017,PARA_MULTIMODAL_ROUTE_16_3,T3_FINE_V1,multimodal_route,PLAN_MULTIMODAL_ROUTE,Could you specify Can you give combined bus and train route from Tambaram to Alandur (F17)?? #3,hi-en,Latn,CS3,N0,"{""origin"": ""Tambaram"", ""destination"": ""Alandur"", ""transport_mode"": ""bus and train""}","{""origin_id"": ""BUS_5304399879"", ""destination_id"": ""METRO_ARIGNAR_ANNA_ALANDUR""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_MULTIMODAL_ROUTE_HINGLISH_LATN_16
PILOT_T3_TR_004389,,SFAM_STATION_FACILITIES_001,FAM_STATION_FACILITIES_001,PARA_STATION_FACILITIES_0_4,T3_FINE_V1,station_facilities,GET_STATION_FACILITY,क्या Airport station par passengers ke liye car parking accessible hai F1,hi-en,Deva+Latn,CS4,N0,"{""station"": ""Airport"", ""facility_type"": ""parking"", ""transport_mode"": ""metro""}","{""station_id"": ""METRO_CHENNAI_INTERNATIONAL_AIRPORT""}",ANSWERABLE_NOW,template_instantiation,TMPL_STATION_FACILITIES_MIXED_SCRIPT_CS_0
PILOT_T3_TR_004390,,SFAM_MULTIMODAL_ROUTE_017,FAM_MULTIMODAL_ROUTE_017,PARA_MULTIMODAL_ROUTE_16_0,T3_FINE_V1,multimodal_route,PLAN_MULTIMODAL_ROUTE,Please tell: What is the combined bus and metro route from Tambaram to Alandur? [plan F17] #2,en,Latn,CS0,N0,"{""origin"": ""Tambaram"", ""destination"": ""Alandur"", ""transport_mode"": ""multimodal""}","{""origin_id"": ""BUS_5304399879"", ""destination_id"": ""METRO_ARIGNAR_ANNA_ALANDUR""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_MULTIMODAL_ROUTE_EN_16
PILOT_T3_TR_004391,,SFAM_INTERCHANGE_TRANSFER_020,FAM_INTERCHANGE_TRANSFER_020,PARA_INTERCHANGE_TRANSFER_19_0,T3_FINE_V1,interchange_transfer,GET_INTERCHANGE_DETAILS,"Excuse me, How do I switch lines to connect towards Vadapalani at Pachaiyappa College interchange? [xfer F20] #6",en,Latn,CS0,N0,"{""station"": ""Pachaiyappa College"", ""destination"": ""Vadapalani"", ""facility_type"": ""interchange""}","{""station_id"": ""METRO_PACHAIYAPPA_S_COLLEGE"", ""destination_id"": ""METRO_VADAPALANI""}",ANSWERABLE_AFTER_MANUAL_VERIFICATION,template_instantiation,TMPL_INTERCHANGE_TRANSFER_EN_19
PILOT_T3_TR_004392,,SFAM_NEAREST_TRANSPORT_013,FAM_NEAREST_TRANSPORT_013,PARA_NEAREST_TRANSPORT_12_1,T3_FINE_V1,nearest_transport,FIND_NEAREST_STATION,"Excuse me, ग्रेट लेक्स संस्थान के सबसे निकटतम मेट्रो स्टेशन या बस स्टॉप कौन सा है? (निकट F13) #6",hi,Deva,CS0,N0,"{""landmark"": ""ग्रेट लेक्स संस्थान"", ""transport_mode"": ""मेट्रो या बस""}","{""place_id"": ""OSM_POI_577328882""}",ANSWERABLE_NOW,template_instantiation,TMPL_NEAREST_TRANSPORT_HI_DEVA_12
PILOT_T3_TR_004393,,SFAM_STATION_FACILITIES_019,FAM_STATION_FACILITIES_019,PARA_STATION_FACILITIES_18_0,T3_FINE_V1,station_facilities,GET_STATION_FACILITY,Is EV vehicle charging facility available at Kilpauk metro station? [fac F19],en,Latn,CS0,N0,"{""station"": ""Kilpauk"", ""facility_type"": ""ev_charging"", ""transport_mode"": ""metro""}","{""station_id"": ""METRO_KILPAUK""}",ANSWERABLE_NOW,template_instantiation,TMPL_STATION_FACILITIES_EN_18
PILOT_T3_TR_004394,,SFAM_TICKETING_AND_PASSES_005,FAM_TICKETING_AND_PASSES_005,PARA_TICKETING_AND_PASSES_4_3,T3_FINE_V1,ticketing_and_passes,GET_TICKETING_POLICY,Please tell: How can regular passengers apply for and renew Student Concession Card (F5)? #2,hi-en,Latn,CS3,N0,"{""ticket_type"": ""student_pass"", ""transport_mode"": ""transit""}",{},ANSWERABLE_NOW,template_instantiation,TMPL_TICKETING_AND_PASSES_HINGLISH_LATN_4
PILOT_T3_TR_004395,,SFAM_FARE_CALCULATION_008,FAM_FARE_CALCULATION_008,PARA_FARE_CALCULATION_7_1,T3_FINE_V1,fare_calculation,CALCULATE_FARE,Quick check: हाई कोर्ट से लिटिल माउंट तक का मेट्रो का टोकन किराया कितना रुपया है? (किराया F8) #4,hi,Deva,CS0,N0,"{""origin"": ""हाई कोर्ट"", ""destination"": ""लिटिल माउंट"", ""fare_type"": ""टोकन"", ""transport_mode"": ""मेट्रो""}","{""origin_id"": ""METRO_HIGHCOURT"", ""destination_id"": ""METRO_LITTLE_MOUNT""}",ANSWERABLE_NOW,template_instantiation,TMPL_FARE_CALCULATION_HI_DEVA_7
PILOT_T3_TR_004396,,SFAM_STATION_ACCESSIBILITY_016,FAM_STATION_ACCESSIBILITY_016,PARA_STATION_ACCESSIBILITY_15_3,T3_FINE_V1,station_accessibility,GET_ACCESSIBILITY_INFO,Quick check: Verification of accessible escalator stairs support at Saidapet metro (F16) #4,hi-en,Latn,CS3,N0,"{""station"": ""Saidapet"", ""accessibility_feature"": ""escalator"", ""transport_mode"": ""metro""}","{""station_id"": ""METRO_SAIDAPET""}",ANSWERABLE_NOW,template_instantiation,TMPL_STATION_ACCESSIBILITY_HINGLISH_LATN_15
PILOT_T3_TR_004397,,SFAM_INTERCHANGE_TRANSFER_007,FAM_INTERCHANGE_TRANSFER_007,PARA_INTERCHANGE_TRANSFER_6_2,T3_FINE_V1,interchange_transfer,GET_INTERCHANGE_DETAILS,Please tell: vadapalani hub par metro line change karke washermenpet kaise jaye? [platform F7] #2,hi,Latn,CS0,N1,"{""station"": ""vadapalani"", ""destination"": ""washermenpet"", ""facility_type"": ""interchange""}","{""station_id"": ""METRO_VADAPALANI"", ""destination_id"": ""METRO_WASHERMENPET""}",ANSWERABLE_AFTER_MANUAL_VERIFICATION,template_instantiation,TMPL_INTERCHANGE_TRANSFER_HI_LATN_6
PILOT_T3_TR_004398,,SFAM_SERVICE_FREQUENCY_016,FAM_SERVICE_FREQUENCY_016,PARA_SERVICE_FREQUENCY_15_0,T3_FINE_V1,service_frequency,GET_SERVICE_FREQUENCY,Transit query: How many minutes between trains on the line connecting Saidapet and Guindy? [freq F16] #5,en,Latn,CS0,N0,"{""origin"": ""Saidapet"", ""destination"": ""Guindy"", ""timing_type"": ""frequency"", ""transport_mode"": ""metro""}","{""origin_id"": ""METRO_SAIDAPET"", ""destination_id"": ""METRO_GUINDY""}",ANSWERABLE_NOW,template_instantiation,TMPL_SERVICE_FREQUENCY_EN_15
PILOT_T3_TR_004399,,SFAM_INTERCHANGE_TRANSFER_018,FAM_INTERCHANGE_TRANSFER_018,PARA_INTERCHANGE_TRANSFER_17_3,T3_FINE_V1,interchange_transfer,GET_INTERCHANGE_DETAILS,"Excuse me, Transfer walking time and directions at Nehru Park multimodal terminal (F18) #6",hi-en,Latn,CS3,N1,"{""station"": ""Nehru Park"", ""facility_type"": ""interchange""}","{""station_id"": ""METRO_NEHRU_PARK""}",ANSWERABLE_AFTER_MANUAL_VERIFICATION,template_instantiation,TMPL_INTERCHANGE_TRANSFER_HINGLISH_LATN_17
PILOT_T3_TR_004400,,SFAM_MULTIMODAL_ROUTE_010,FAM_MULTIMODAL_ROUTE_010,PARA_MULTIMODAL_ROUTE_9_3,T3_FINE_V1,multimodal_route,PLAN_MULTIMODAL_ROUTE,Could you specify Can you give combined bus and train route from Karunguzhi to St. Thomas Mount (F10)?? #3,hi-en,Latn,CS3,N0,"{""origin"": ""Karunguzhi"", ""destination"": ""St. Thomas Mount"", ""transport_mode"": ""bus and train""}","{""origin_id"": ""BUS_5274698920"", ""destination_id"": ""METRO_ST__THOMAS_MOUNT""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_MULTIMODAL_ROUTE_HINGLISH_LATN_9
PILOT_T3_TR_004401,,SFAM_OUT_OF_SCOPE_010,FAM_OUT_OF_SCOPE_010,PARA_OUT_OF_SCOPE_9_0,T3_FINE_V1,out_of_scope,REJECT_OUT_OF_SCOPE,Book a private cab taxi ride from Anna Nagar Tower to St. Thomas Mount. [cab F10],en,Latn,CS0,N0,"{""origin"": ""Anna Nagar Tower"", ""destination"": ""St. Thomas Mount""}","{""origin_id"": ""METRO_ANNA_NAGAR_TOWER"", ""destination_id"": ""METRO_ST__THOMAS_MOUNT""}",OUT_OF_SCOPE,template_instantiation,TMPL_OUT_OF_SCOPE_EN_9
PILOT_T3_TR_004402,,SFAM_ROUTE_STOP_MEMBERSHIP_005,FAM_ROUTE_STOP_MEMBERSHIP_005,PARA_ROUTE_STOP_MEMBERSHIP_4_4,T3_FINE_V1,route_stop_membership,CHECK_STOP_ON_ROUTE,Please tell: क्या route 23C bus Besant Nagar पर rukegi verification F5? #2,hi-en,Deva+Latn,CS4,N0,"{""route_number"": ""23C"", ""stop"": ""Besant Nagar"", ""transport_mode"": ""bus""}","{""route_id"": ""GTFS_ROUTE_10214"", ""stop_id"": ""BUS_417750654""}",ANSWERABLE_WITH_PROVISIONAL_DATA,template_instantiation,TMPL_ROUTE_STOP_MEMBERSHIP_MIXED_SCRIPT_CS_4
PILOT_T3_TR_004403,,SFAM_TICKETING_AND_PASSES_007,FAM_TICKETING_AND_PASSES_007,PARA_TICKETING_AND_PASSES_6_1,T3_FINE_V1,ticketing_and_passes,GET_TICKETING_POLICY,Transit query: यात्रियों के लिए मासिक पास प्राप्त करने के नियम और प्रक्रिया क्या हैं? (पास F7) #5,hi,Deva,CS0,N2,"{""ticket_type"": ""monthly_pass"", ""transport_mode"": ""पारगमन""}",{},ANSWERABLE_NOW,template_instantiation,TMPL_TICKETING_AND_PASSES_HI_DEVA_6
PILOT_T3_TR_004404,,SFAM_REALTIME_STATUS_QUERY_009,FAM_REALTIME_STATUS_QUERY_009,PARA_REALTIME_STATUS_QUERY_8_4,T3_FINE_V1,realtime_status_query,REJECT_UNSUPPORTED_REALTIME,Please tell: Thirumangalam se metro live delay status aur real time position tracking F9 #2,hi-en,Deva+Latn,CS4,N0,"{""origin"": ""Thirumangalam"", ""transport_mode"": ""metro""}","{""origin_id"": ""METRO_THIRUMANGALAM""}",REQUIRES_REALTIME_DATA,template_instantiation,TMPL_REALTIME_STATUS_QUERY_MIXED_SCRIPT_CS_8
PILOT_T3_TR_004405,,SFAM_REALTIME_STATUS_QUERY_013,FAM_REALTIME_STATUS_QUERY_013,PARA_REALTIME_STATUS_QUERY_12_3,T3_FINE_V1,realtime_status_query,REJECT_UNSUPPORTED_REALTIME,"Excuse me, Live crowd density and train arrival countdown at Wimco Nagar Depot right now (F13) #6",hi-en,Latn,CS3,N2,"{""station"": ""Wimco Nagar Depot"", ""transport_mode"": ""metro""}","{""station_id"": ""METRO_WIMCO_NAGAR""}",REQUIRES_REALTIME_DATA,template_instantiation,TMPL_REALTIME_STATUS_QUERY_HINGLISH_LATN_12
PILOT_T3_TR_004406,,SFAM_INTERCHANGE_TRANSFER_010,FAM_INTERCHANGE_TRANSFER_010,PARA_INTERCHANGE_TRANSFER_9_0,T3_FINE_V1,interchange_transfer,GET_INTERCHANGE_DETAILS,Please tell: How do I switch lines to connect towards St. Thomas Mount at Anna Nagar Tower interchange? [xfer F10] #2,en,Latn,CS0,N0,"{""station"": ""Anna Nagar Tower"", ""destination"": ""St. Thomas Mount"", ""facility_type"": ""interchange""}","{""station_id"": ""METRO_ANNA_NAGAR_TOWER"", ""destination_id"": ""METRO_ST__THOMAS_MOUNT""}",ANSWERABLE_AFTER_MANUAL_VERIFICATION,template_instantiation,TMPL_INTERCHANGE_TRANSFER_EN_9
PILOT_T3_TR_004407,,SFAM_REALTIME_STATUS_QUERY_012,FAM_REALTIME_STATUS_QUERY_012,PARA_REALTIME_STATUS_QUERY_11_1,T3_FINE_V1,realtime_status_query,REJECT_UNSUPPORTED_REALTIME,Please tell: क्या थाउजेंड लाइट्स से आने वाली ट्रेन अभी लेट चल रही है लाइव स्थिति बताएं? (ताज़ा F12) #2,hi,Deva,CS0,N0,"{""origin"": ""थाउजेंड लाइट्स"", ""transport_mode"": ""ट्रेन""}","{""origin_id"": ""METRO_THOUSAND_LIGHTS""}",REQUIRES_REALTIME_DATA,template_instantiation,TMPL_REALTIME_STATUS_QUERY_HI_DEVA_11
